formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
AcGaO3,Ac,Ga,none,-2.6801,0.234,0.0,13.853815095533974,3.171,5.547017564173111,5.547017564173111,6.106230229788916,62.98590737441238,62.98590737441238,60.0000051981222,0.0,Ac1 Ga1 O3,8.0,89.0,81.0,28.8,24.96,8.0,14.0,87.0,73.0,69.8,22.32,87.0,15.9994,227.0,211.0006,68.94424000000001,63.533808,15.9994,54.8,1323.0,1268.2,358.062,385.9752,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,7.0,5.0,3.4,1.6799999999999995,2.0,66.0,215.0,149.0,107.0,49.2,66.0,1.1,3.44,2.34,2.646,0.9528,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,44.5125,35.4075,18.137,10.838400000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0,64.0,12.0,Ac3+1 Ga3+1 O2-3,-2,3,5,2.449489742783178
Ac2Ir2O5,Ac,Ir,none,-2.0736,0.281,0.0,13.459807962940694,0.0,7.381344,4.0511,4.0511,90.0,90.0,90.0,0.0,Ac2 Ir2 O5,8.0,89.0,81.0,41.333333333333336,37.03703703703704,8.0,14.0,87.0,73.0,64.77777777777777,24.69135802469136,87.0,15.9994,227.0,211.0006,102.04788888888888,95.60943209876544,15.9994,54.8,2739.0,2684.2,933.1111111111112,975.9012345679012,54.8,3.0,16.0,13.0,11.555555555555555,4.938271604938271,16.0,2.0,7.0,5.0,4.0,2.2222222222222223,2.0,66.0,215.0,149.0,115.77777777777776,55.30864197530864,66.0,1.1,3.44,2.34,2.6444444444444444,0.8839506172839505,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,7.0,7.0,1.7777777777777777,2.320987654320988,0.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,3.0,23.0,20.0,9.11111111111111,6.172839506172839,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.6666666666666665,2.9629629629629632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.7777777777777777,2.320987654320988,2.0,9.105,44.5125,35.4075,18.10777777777778,11.735432098765434,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,106.66666666666669,105.1851851851852,12.0,Ac0+2 Ir0+2 O0+5,0,0,0,0.0
UAgO3,Ag,U,none,-1.9543,0.562,0.0,14.775201823035689,1.053,3.542856,3.542856,5.885677,90.0,90.0,90.0,0.0,Ag1 O3 U1,8.0,92.0,84.0,32.6,29.520000000000003,8.0,20.0,87.0,67.0,69.2,21.36,87.0,15.9994,238.02891,222.02951,78.779062,75.33559439999999,15.9994,54.8,1408.0,1353.2,561.466,607.9992,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,196.0,130.0,107.8,50.16,66.0,1.38,3.44,2.06,2.726,0.8568,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,3.0,3.0,0.6,0.96,0.0,6.0,11.0,5.0,7.0,1.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,1.0,20.0,19.0,5.4,5.840000000000001,2.0,9.105,20.025,10.919999999999998,12.733999999999998,4.354799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.8,64.08,12.0,Ag+1 O2-3 U5+1,-2,5,7,2.756809750418044
UAlO3,Al,U,none,-2.9397,0.452,0.0,13.853428070002682,0.0,5.720066,5.961413,8.125255,90.0,90.0,90.0,0.0,Al1 O3 U1,8.0,92.0,84.0,25.8,26.48,8.0,20.0,87.0,67.0,70.8,20.32,87.0,15.9994,238.02891,222.02951,62.60172972,70.17087211200001,15.9994,54.8,1408.0,1353.2,501.174,535.6487999999999,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,196.0,130.0,103.0,44.4,66.0,1.38,3.44,2.06,2.662,0.9336,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,6.0,3.0,5.4,0.9599999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,20.0,18.0,6.2,5.5200000000000005,2.0,9.105,20.025,10.919999999999998,12.764,4.3908,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.8,64.08,12.0,Al3+1 O2-3 U3+1,-2,3,5,2.449489742783178
AcNO,Ac,N,none,-2.1763,0.1,0.0,17.36746812174368,0.59,6.958086070151961,6.958086070151961,5.73167558,90.0,90.0,48.67957013349859,0.0,Ac1 N1 O1,7.0,89.0,82.0,34.666666666666664,36.22222222222222,7.0,14.0,87.0,73.0,61.0,31.33333333333333,14.0,14.0067,227.0,212.9933,85.6687,94.22086666666668,14.0067,54.8,1323.0,1268.2,480.2833333333333,561.8111111111111,54.8,3.0,16.0,13.0,11.333333333333334,5.5555555555555545,3.0,2.0,7.0,5.0,3.6666666666666665,2.222222222222222,2.0,66.0,215.0,149.0,117.33333333333331,65.1111111111111,66.0,1.1,3.44,2.34,2.526666666666667,0.951111111111111,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.333333333333333,1.5555555555555554,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.666666666666667,1.111111111111111,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.666666666666667,2.8888888888888893,2.0,9.105,44.5125,35.4075,22.795416666666668,14.478055555555557,9.105,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0,Ac3+1 N-1 O2-1,-2,3,5,2.160246899469287
AcDyO3,Ac,Dy,none,-3.6528,0.062,0.0,16.726262786249798,3.633,6.064048331022437,6.064048331022437,6.312161246124974,61.29197700565514,61.29197700565514,59.99999638850702,0.0,Ac1 Dy1 O3,8.0,89.0,81.0,35.8,33.36,8.0,14.0,87.0,73.0,61.2,30.96,87.0,15.9994,227.0,211.0006,87.49964,85.800288,15.9994,54.8,1685.0,1630.2,634.48,695.616,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.0,66.0,66.0,1.1,3.44,2.34,2.528,1.0943999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,12.0,9.0,6.6,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,20.6135,13.8102,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Dy3+1 O2-3,-2,3,5,2.449489742783178
AcRhO3,Ac,Rh,none,-0.7244,1.61,0.0,18.617323091996585,0.0,4.532061,4.532061,4.532061,90.0,90.0,90.0,0.0,Ac1 O3 Rh1,8.0,89.0,81.0,31.6,28.320000000000004,8.0,14.0,87.0,73.0,66.8,24.24,87.0,15.9994,227.0,211.0006,75.58074,71.49760799999999,15.9994,54.8,2237.0,2182.2,744.88,828.0959999999999,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,111.0,54.0,66.0,1.1,3.44,2.34,2.74,0.8400000000000001,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.8,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.2,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,17.0935,10.9676,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Ac3+1 O2-3 Rh3+1,-2,3,5,2.449489742783178
TbAgO3,Ag,Tb,none,-1.4956,0.452,0.0,16.818475041466677,0.0,4.3505734661996,4.3505734661996,4.44287,90.0,90.0,90.0,0.0,Ag1 O3 Tb1,8.0,65.0,57.0,27.2,23.04,8.0,29.0,87.0,58.0,71.0,19.2,87.0,15.9994,158.92535,142.92595,62.95835,56.35074,15.9994,54.8,1629.0,1574.2,605.6659999999999,661.0391999999999,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,194.0,128.0,107.4,49.68,66.0,1.21,3.44,2.23,2.692,0.8976,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,9.0,9.0,1.8,2.88,0.0,6.0,11.0,5.0,8.0,2.4,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,1.0,5.0,4.0,2.4,1.0399999999999998,2.0,9.105,31.7366666667,22.6316666667,15.07633333334,7.165600000007999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ag3+1 O2-3 Tb3+1,-2,3,5,2.449489742783178
YAgO3,Ag,Y,none,-1.3733,0.692,0.0,16.596567591975447,0.0,4.36177,4.36177,4.36177,90.0,90.0,90.0,0.0,Ag1 O3 Y1,8.0,47.0,39.0,22.0,16.8,8.0,12.0,87.0,75.0,67.6,23.28,87.0,15.9994,107.8682,91.8688,48.95445,39.54606,15.9994,54.8,1799.0,1744.2,639.6659999999999,701.8392,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,190.0,124.0,106.6,48.72,66.0,1.22,3.44,2.22,2.694,0.8952,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.4,1.8400000000000003,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,2.3200000000000003,2.0,9.105,32.365,23.26,15.201999999999998,7.316399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ag3+1 O2-3 Y3+1,-2,3,5,2.449489742783178
Co(AgO2)2,Ag,Co,none,-0.4641,0.171,0.0,12.139401809691432,0.0,6.217466267417379,6.217466267417379,6.217466410840994,60.000000969829806,60.000000969829806,59.99999715443711,0.0,Ag2 Co1 O4,8.0,47.0,39.0,21.857142857142858,15.83673469387755,8.0,58.0,87.0,29.0,76.57142857142857,11.918367346938776,87.0,15.9994,107.8682,91.8688,48.38102785714285,37.00757469387755,15.9994,54.8,1768.0,1713.2,636.7228571428572,665.0546938775509,54.8,9.0,16.0,7.0,13.571428571428571,2.775510204081633,16.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795915,2.0,66.0,145.0,79.0,97.14285714285714,35.59183673469388,66.0,1.88,3.44,1.56,2.7857142857142856,0.7477551020408164,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,3.857142857142857,4.408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.857142857142857,2.122448979591837,6.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,3.0,3.0,0.4285714285714285,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8571428571428568,0.4897959183673469,2.0,9.105,16.33,7.224999999999998,11.332142857142856,2.8559183673469377,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.2212101714285714,0.3792174367346939,0.0,12.0,225.0,213.0,98.85714285714286,99.265306122449,12.0,Ag+1 Ag3+1 Co4+1 O2-4,-2,4,6,2.449489742783178
AcTaO3,Ac,Ta,none,-2.7299,0.487,0.0,15.372804468991262,0.0,6.593921,5.638176,8.269909,90.0,90.0,90.0,0.0,Ac1 O3 Ta1,8.0,89.0,81.0,37.2,35.04,8.0,14.0,87.0,73.0,64.6,26.880000000000003,87.0,15.9994,227.0,211.0006,91.189216,90.2277792,15.9994,54.8,3290.0,3235.2,955.48,1080.816,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,116.6,60.720000000000006,66.0,1.1,3.44,2.34,2.584,1.0272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.8,0.9600000000000002,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,19.0,16.0,8.0,4.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,44.5125,35.4075,17.9895,10.6614,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ac3+1 O2-3 Ta3+1,-2,3,5,2.449489742783178
AgRuO3,Ag,Ru,none,-0.8454,0.041,0.0,12.32635152155044,0.0,5.344706717277665,5.344706717277665,5.860741151102649,62.872291360645015,62.872291360645015,59.99999112117656,0.0,Ag1 O3 Ru1,8.0,47.0,39.0,23.0,18.0,8.0,56.0,87.0,31.0,76.4,12.72,87.0,15.9994,107.8682,91.8688,51.38728,42.465456,15.9994,54.8,2607.0,2552.2,801.266,895.7592000000001,54.8,8.0,16.0,8.0,13.4,3.12,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,146.0,80.0,97.8,38.16,66.0,1.93,3.44,1.51,2.89,0.6599999999999999,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.4,1.6800000000000002,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,16.33,7.224999999999998,11.431,2.791199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ag+1 O2-3 Ru5+1,-2,5,7,2.756809750418044
NaAgO2,Ag,Na,none,-0.7053,0.199,0.0,12.481005303928177,0.0,3.26209427,3.262094269688531,10.834675491,90.0,90.0,120.00000000315848,0.0,Ag1 Na1 O2,8.0,47.0,39.0,18.5,14.25,8.0,2.0,87.0,85.0,60.25,29.125,87.0,15.9994,107.8682,91.8688,40.71419232,33.57700384,15.9994,54.8,1234.93,1180.13,428.85,403.04,54.8,1.0,16.0,15.0,11.0,5.0,16.0,2.0,5.0,3.0,3.0,1.0,2.0,66.0,166.0,100.0,110.75,44.75,66.0,0.93,3.44,2.51,2.435,1.005,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.0,2.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,2.0,9.105,29.2433333333,20.1383333333,15.945833333325,6.840833333325,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,Ag3+1 Na+1 O2-2,-2,3,5,2.1213203435596424
Al(BiO2)2,Al,Bi,none,-1.7578,0.299,0.0,14.760856681828292,0.0,6.636086838745406,6.636086838745406,6.636086838745406,119.99719429584655,90.00485969084463,119.99719429584655,0.0,Al1 Bi2 O4,8.0,83.0,75.0,30.142857142857142,30.204081632653065,8.0,73.0,87.0,14.0,84.71428571428571,3.346938775510208,87.0,15.9994,208.9804,192.981,72.70570551428571,77.87125399183674,15.9994,54.8,933.47,878.6700000000001,320.21,303.32571428571424,54.8,13.0,16.0,3.0,15.285714285714286,0.8163265306122448,16.0,2.0,6.0,4.0,3.2857142857142856,1.5510204081632657,2.0,66.0,148.0,82.0,97.28571428571428,35.755102040816325,66.0,1.61,3.44,1.83,2.7728571428571427,0.7624489795918368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.2857142857142856,0.8163265306122449,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,3.0,29.0,26.0,12.142857142857142,9.63265306122449,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.7142857142857144,0.8163265306122449,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.7142857142857144,0.8163265306122449,2.0,9.105,32.95,23.845,16.97142857142857,9.13061224489796,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,42.42857142857143,52.16326530612245,12.0,Al3+1 Bi2+1 Bi3+1 O2-4,-2,3,5,2.32992949004287
AgAsO3,Ag,As,none,-1.0327,0.08,0.0,11.61272727199028,0.0,6.899639470576705,6.899639470576705,6.899639610016236,60.00000011503478,60.00000011503478,60.00000507654985,0.0,Ag1 As1 O3,8.0,47.0,39.0,20.8,15.360000000000005,8.0,65.0,87.0,22.0,82.0,6.8,87.0,15.9994,107.8682,91.8688,46.1576,36.18984,15.9994,54.8,1234.93,1180.13,497.8660000000001,531.6792,54.8,11.0,16.0,5.0,14.8,1.5199999999999996,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,145.0,79.0,92.4,31.68,66.0,1.93,3.44,1.51,2.886,0.6648,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.8,3.3600000000000003,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,22.175,13.07,13.163999999999998,4.870799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,Ag+1 As5+1 O2-3,-2,5,7,2.756809750418044
ThAlO3,Al,Th,none,-3.2328,0.398,0.0,10.89719104137554,0.0,5.361076897121791,5.361076897121791,5.361076660666214,60.00746024229047,60.00746024229047,60.00746753648392,0.0,Al1 O3 Th1,8.0,90.0,82.0,25.4,25.84,8.0,16.0,87.0,71.0,70.0,21.6,87.0,15.9994,232.03806,216.03866,61.40355972,68.253800112,15.9994,54.8,2023.0,1968.2,624.174,683.2488000000001,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,206.0,140.0,105.0,46.8,66.0,1.3,3.44,2.14,2.646,0.9528,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,32.37,23.265,15.233,7.353599999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Al0+1 O0+3 Th0+1,0,0,0,0.0
